"","CENSUS2010","count","name","county","total_units","total_pct_occupied","total_occupied","total_pct_reported","total_reported","total_months_since_report","total_people_reporting","total_people_per_unit","total_rent_per_month","total_spending_per_month","total_hh_income","total_person_income","total_pct_lt5k","total_pct_5k_lt10k","total_pct_10k_lt15k","total_pct_15k_lt20k","total_pct_ge20k","total_pct_wage_major","total_pct_welfare_major","total_pct_other_major","total_pct_median","total_pct_lt50_median","total_pct_lt30_median","total_pct_2adults","total_pct_1adult","total_pct_female_head","total_pct_female_head_child","total_pct_disabled_lt62","total_pct_disabled_ge62","total_pct_disabled_all","total_pct_lt24_head","total_pct_age25_50","total_pct_age51_61","total_pct_age62plus","total_pct_age85plus","total_pct_minority","total_pct_black_nonhsp","total_pct_native_american_nonhsp","total_pct_asian_pacific_nonhsp","total_pct_white_nothsp","total_pct_black_hsp","total_pct_wht_hsp","total_pct_oth_hsp","total_pct_hispanic","total_pct_multi","total_months_waiting","total_months_from_movein","total_pct_utility_allow","total_pct_lt5kave_util_allow","pg2_units","pg2_pct_occupied","pg2_occupied_units","pg2_pct_reported","pg2_reported_units","pg2_months_since_report","pg2_people_reporting","pg2_people_per_unit","pg2_rent_per_month","pg2_spending_per_month","pg2_hh_income","pg2_person_income","pg2_pct_lt5k","pg2_pct_5k_lt10k","pg2_pct_10k_lt15k","pg2_pct_15k_lt20k","pg2_pct_ge20k","pg2_pct_wage_major","pg2_pct_welfare_major","pg2_pct_other_major","pg2_pct_median","pg2_pct_lt50_median","pg2_pct_lt30_median","pg2_pct_2adults","pg2_pct_1adult","pg2_pct_female_head","pg2_pct_female_head_child","pg2_pct_disabled_lt62","pg2_pct_disabled_ge62","pg2_pct_disabled_all","pg2_pct_lt24_head","pg2_pct_age25_50","pg2_pct_age51_61","pg2_pct_age62plus","pg2_pct_age85plus","pg2_pct_minority","pg2_pct_black_nonhsp","pg2_pct_native_american_nonhsp","pg2_pct_asian_pacific_nonhsp","pg2_pct_white_nothsp","pg2_pct_black_hsp","pg2_pct_wht_hsp","pg2_pct_oth_hsp","pg2_pct_hispanic","pg2_pct_multi","pg2_months_waiting","pg2_months_from_movein","pg2_pct_utility_allow","pg2_pct_lt5kave_util_allow","pg2_pct_bed1","pg2_pct_bed2","pg2_pct_bed3","pg2_pct_overhoused","pg2_tpoverty","pg2_tminority","pg2_tpct_ownsfd","pg3_units","pg3_pct_occupied","pg3_occupied_units","pg3_pct_reported","pg3_reported_units","pg3_months_since_report","pg3_people_reporting","pg3_people_per_unit","pg3_rent_per_month","pg3_spending_per_month","pg3_hh_income","pg3_person_income","pg3_pct_lt5k","pg3_pct_5k_lt10k","pg3_pct_10k_lt15k","pg3_pct_15k_lt20k","pg3_pct_ge20k","pg3_pct_wage_major","pg3_pct_welfare_major","pg3_pct_other_major","pg3_pct_median","pg3_pct_lt50_median","pg3_pct_lt30_median","pg3_pct_2adults","pg3_pct_1adult","pg3_pct_female_head","pg3_pct_female_head_child","pg3_pct_disabled_lt62","pg3_pct_disabled_ge62","pg3_pct_disabled_all","pg3_pct_lt24_head","pg3_pct_age25_50","pg3_pct_age51_61","pg3_pct_age62plus","pg3_pct_age85plus","pg3_pct_minority","pg3_pct_black_nonhsp","pg3_pct_native_american_nonhsp","pg3_pct_asian_pacific_nonhsp","pg3_pct_white_nothsp","pg3_pct_black_hsp","pg3_pct_wht_hsp","pg3_pct_oth_hsp","pg3_pct_hispanic","pg3_pct_multi","pg3_months_waiting","pg3_months_from_movein","pg3_pct_utility_allow","pg3_pct_lt5kave_util_allow","pg4_units","pg4_pct_occupied","pg4_occupied_units","pg4_pct_reported","pg4_reported_units","pg4_months_since_report","pg4_people_reporting","pg4_people_per_unit","pg4_rent_per_month","pg4_spending_per_month","pg4_hh_income","pg4_person_income","pg4_pct_lt5k","pg4_pct_5k_lt10k","pg4_pct_10k_lt15k","pg4_pct_15k_lt20k","pg4_pct_ge20k","pg4_pct_wage_major","pg4_pct_welfare_major","pg4_pct_other_major","pg4_pct_median","pg4_pct_lt50_median","pg4_pct_lt30_median","pg4_pct_2adults","pg4_pct_1adult","pg4_pct_female_head","pg4_pct_female_head_child","pg4_pct_disabled_lt62","pg4_pct_disabled_ge62","pg4_pct_disabled_all","pg4_pct_lt24_head","pg4_pct_age25_50","pg4_pct_age51_61","pg4_pct_age62plus","pg4_pct_age85plus","pg4_pct_minority","pg4_pct_black_nonhsp","pg4_pct_native_american_nonhsp","pg4_pct_asian_pacific_nonhsp","pg4_pct_white_nothsp","pg4_pct_black_hsp","pg4_pct_wht_hsp","pg4_pct_oth_hsp","pg4_pct_hispanic","pg4_pct_multi","pg4_months_waiting","pg4_months_from_movein","pg4_pct_utility_allow","pg4_pct_lt5kave_util_allow","pg5_units","pg5_pct_occupied","pg5_occupied_units","pg5_pct_reported","pg5_reported_units","pg5_months_since_report","pg5_people_reporting","pg5_people_per_unit","pg5_rent_per_month","pg5_spending_per_month","pg5_hh_income","pg5_person_income","pg5_pct_lt5k","pg5_pct_5k_lt10k","pg5_pct_10k_lt15k","pg5_pct_15k_lt20k","pg5_pct_ge20k","pg5_pct_wage_major","pg5_pct_welfare_major","pg5_pct_other_major","pg5_pct_median","pg5_pct_lt50_median","pg5_pct_lt30_median","pg5_pct_2adults","pg5_pct_1adult","pg5_pct_female_head","pg5_pct_female_head_child","pg5_pct_disabled_lt62","pg5_pct_disabled_ge62","pg5_pct_disabled_all","pg5_pct_lt24_head","pg5_pct_age25_50","pg5_pct_age51_61","pg5_pct_age62plus","pg5_pct_age85plus","pg5_pct_minority","pg5_pct_black_nonhsp","pg5_pct_native_american_nonhsp","pg5_pct_asian_pacific_nonhsp","pg5_pct_white_nothsp","pg5_pct_black_hsp","pg5_pct_wht_hsp","pg5_pct_oth_hsp","pg5_pct_hispanic","pg5_pct_multi","pg5_months_waiting","pg5_months_from_movein","pg5_pct_utility_allow","pg5_pct_lt5kave_util_allow","pg6_units","pg7_units","pg7_reported","pg7_pct_reported","pg8_units","pg8_pct_occupied","pg8_occupied_units","pg8_pct_reported","pg8_reported_units","pg8_months_since_report","pg8_people_reporting","pg8_people_per_unit","pg8_rent_per_month","pg8_spending_per_month","pg8_hh_income","pg8_person_income","pg8_pct_lt5k","pg8_pct_5k_lt10k","pg8_pct_10k_lt15k","pg8_pct_15k_lt20k","pg8_pct_ge20k","pg8_pct_wage_major","pg8_pct_welfare_major","pg8_pct_other_major","pg8_pct_median","pg8_pct_lt50_median","pg8_pct_lt30_median","pg8_pct_2adults","pg8_pct_1adult","pg8_pct_female_head","pg8_pct_female_head_child","pg8_pct_disabled_lt62","pg8_pct_disabled_ge62","pg8_pct_disabled_all","pg8_pct_lt24_head","pg8_pct_age25_50","pg8_pct_age51_61","pg8_pct_age62plus","pg8_pct_age85plus","pg8_pct_minority","pg8_pct_black_nonhsp","pg8_pct_native_american_nonhsp","pg8_pct_asian_pacific_nonhsp","pg8_pct_white_nothsp","pg8_pct_black_hsp","pg8_pct_wht_hsp","pg8_pct_oth_hsp","pg8_pct_hispanic","pg8_pct_multi","pg8_months_waiting","pg8_months_from_movein","pg8_pct_utility_allow","pg8_pct_lt5kave_util_allow","pg9_units","pg9_pct_occupied","pg9_occupied_units","pg9_pct_reported","pg9_reported_units","pg9_months_since_report","pg9_people_reporting","pg9_people_per_unit","pg9_rent_per_month","pg9_spending_per_month","pg9_hh_income","pg9_person_income","pg9_pct_lt5k","pg9_pct_5k_lt10k","pg9_pct_10k_lt15k","pg9_pct_15k_lt20k","pg9_pct_ge20k","pg9_pct_wage_major","pg9_pct_welfare_major","pg9_pct_other_major","pg9_pct_median","pg9_pct_lt50_median","pg9_pct_lt30_median","pg9_pct_2adults","pg9_pct_1adult","pg9_pct_female_head","pg9_pct_female_head_child","pg9_pct_disabled_lt62","pg9_pct_disabled_ge62","pg9_pct_disabled_all","pg9_pct_lt24_head","pg9_pct_age25_50","pg9_pct_age51_61","pg9_pct_age62plus","pg9_pct_age85plus","pg9_pct_minority","pg9_pct_black_nonhsp","pg9_pct_native_american_nonhsp","pg9_pct_asian_pacific_nonhsp","pg9_pct_white_nothsp","pg9_pct_black_hsp","pg9_pct_wht_hsp","pg9_pct_oth_hsp","pg9_pct_hispanic","pg9_pct_multi","pg9_months_waiting","pg9_months_from_movein","pg9_pct_utility_allow","pg9_pct_lt5kave_util_allow","GISJOIN","GISJOIN2"
"219",3401736000,1,"Jersey City City","Hudson",11805,94,11096.7,93.5451080050826,11043,6,22651,2.05116363307072,431,1158,18338,8940,5,22,28,13,32,27,2,68,23,93,76,4,29,76,29,27,44,21,1,38,19,42,5,86,45,0,4,12,2,29,6,37,0,44,146,73,90,2255,96,2164.8,99.1315594974131,2146,6,4492,2.09319664492078,522,781,23484,11219,3,16,24,13,44,35,1,61,29,86,65,7,23,72,24,23,50,20,2,35,21,42,5,90,64,0,1,10,1,23,0,25,0,39,181,46,105,40,29,31,20,28,88,9,5575,0.92,5129,98.4402417625268,5049,6,11408,2.25945731828085,420,990,17397,7700,5,21,27,14,32,28,3,67,22,96,78,4,37,82,37,33,74,27,2,46,21,31,2,89,49,0,2,11,2,37,0,39,0,46,123,88,103,11,0.88,9.68,206.611570247934,20,6,20,1,252,1623,10429,10429,11,42,32,11,5,15,10,70,15,100,95,0,0,100,0,40,80,50,0,25,50,25,0,65,45,0,0,35,0,20,0,20,5,2,50,0,0,3888,0.96,3732.48,100.415809327846,3748,7,6637,1.77081109925293,395,1615,16781,9476,5,26,30,12,27,22,2,74,22,94,79,4,21,72,21,17,20,12,1,29,15,55,8,80,31,0,8,16,3,21,16,41,1,0,157,69,63,0,0,0,,76,0.99,75.24,106.326422115896,80,7,94,1.175,339,642,14608,12432,0,38,25,19,19,3,0,98,21,98,88,0,0,58,0,0,33,29,0,0,0,100,10,86,23,0,26,4,0,9,29,38,0,0,113,100,43,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401736000","G340017036000"
"220",3401736510,1,"Kearny Town","Hudson",185,99,183.15,98.3783783783784,182,6,261,1.43406593406593,384,624,16652,11612,1,19,36,19,26,8,0,91,23,99,76,2,9,74,10,36,15,16,0,13,9,79,16,60,3,1,1,38,0,46,10,55,1,44,118,98,59,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0.98,60.76,98.7491770901909,60,6,123,2.05,473,913,18970,9254,0,20,32,17,32,25,0,75,24,98,72,5,27,83,30,36,90,32,0,38,27,35,0,85,10,0,2,15,0,72,2,73,0,44,158,93,104,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,123,0.99,121.77,100.188880676686,122,6,138,1.13114754098361,340,482,15512,13713,1,18,38,20,24,0,0,99,22,100,78,0,0,69,0,0,2,1,0,0,0,100,24,48,0,1,1,49,0,33,14,47,1,0,98,100,39,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401736510","G340017036510"
"221",3401752470,1,"North Bergen Township","Hudson",2316,92,2130.72,95.1640759930915,2204,6,3589,1.62840290381125,440,1055,18902,11608,3,18,33,14,31,24,0,75,25,92,75,2,13,75,13,24,33,21,0,18,18,64,8,80,0,0,1,20,0,75,4,79,0,26,147,42,66,985,98,965.3,100.072516316171,966,6,1279,1.324016563147,394,512,17475,13199,1,19,43,13,24,14,0,85,24,93,80,1,6,67,6,45,26,24,0,9,11,79,11,79,0,0,1,21,0,77,1,78,0,27,123,1,19,85,12,3,0,30,77,8,538,0.74,398.12,118.808399477544,473,6,954,2.0169133192389,465,1266,19256,9547,3,20,27,14,36,30,0,68,24,93,74,3,21,86,22,24,47,22,1,26,24,49,4,83,1,0,0,17,0,80,1,81,0,23,140,93,70,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,0.95,752.4,101.54173312068,764,7,1354,1.77225130890052,482,1644,20468,11549,4,17,26,15,37,32,0,67,27,89,68,3,17,76,17,13,37,16,1,24,22,52,7,79,1,0,0,20,0,69,9,79,0,0,181,62,64,0,0,0,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401752470","G340017052470"
"222",3401766570,1,"Secaucus Town","Hudson",537,94,504.78,91.9925512104283,494,5,795,1.60931174089069,491,601,21292,13230,2,11,23,20,43,21,0,77,28,89,61,4,14,71,15,21,10,9,0,20,16,64,11,42,3,0,5,58,0,32,1,34,0,16,64,78,79,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,0.94,504.78,97.8644161813067,494,5,795,1.60931174089069,491,601,21292,13230,2,11,23,20,43,21,0,77,28,89,61,4,14,71,15,21,10,9,0,20,16,64,11,42,3,0,5,58,0,32,1,34,0,16,64,78,79,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401766570","G340017066570"
"223",3401774630,1,"Union City City","Hudson",1658,96,1591.68,97.8287092882992,1622,6,2932,1.80764488286067,410,948,17316,9579,2,21,35,15,27,24,1,75,22,96,81,2,17,78,17,29,30,21,0,19,22,58,9,90,2,0,0,10,3,83,3,88,0,120,160,76,62,455,98,445.9,100.022426553039,446,6,851,1.90807174887892,447,672,19653,10300,1,20,32,15,32,27,0,73,25,94,77,2,18,77,18,21,21,16,0,20,26,53,6,87,1,0,0,13,0,85,0,85,0,166,193,79,30,33,52,15,27,24,88,4,906,0.94,851.64,101.099055939129,861,6,1668,1.93728222996516,412,908,16973,8761,2,21,33,15,29,29,1,69,22,97,81,3,22,85,22,30,50,27,0,25,26,49,5,90,2,0,0,10,2,85,0,88,0,108,156,94,77,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,0.99,232.65,107.027724049001,249,7,326,1.30923694779116,362,1703,15409,11769,0,21,43,16,20,6,0,94,21,98,85,0,0,62,0,86,5,10,0,2,8,91,23,96,1,0,1,3,12,72,10,94,0,0,125,2,52,0,0,0,,60,0.98,58.8,103.741496598639,61,6,70,1.14754098360656,297,614,12670,11041,0,28,51,13,8,0,0,100,18,100,95,0,0,61,0,0,20,17,0,0,0,100,23,98,0,0,0,0,0,72,26,98,0,0,125,100,37,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401774630","G340017074630"
"224",3401777930,1,"Weehawken Township","Hudson",521,81,422.01,77.7351247600768,405,7,658,1.62469135802469,442,890,18917,11643,1,17,31,14,36,28,0,71,25,94,71,3,16,80,17,20,25,17,0,20,18,61,9,77,1,0,0,23,8,66,1,76,0,9,114,100,64,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0.79,358.66,94.5184854737077,339,6,545,1.60766961651917,431,735,18257,11356,2,16,35,14,34,27,1,72,24,97,72,2,16,80,16,19,26,17,0,19,19,62,9,75,1,0,0,25,9,64,1,74,0,9,107,100,67,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0.99,66.33,99.5024875621891,66,13,113,1.71212121212121,499,1723,22309,13030,0,26,14,14,47,35,0,65,31,80,65,5,17,77,18,23,20,17,0,26,14,61,12,86,2,0,0,14,2,79,5,85,0,0,148,100,48,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401777930","G340017077930"
"225",3401779610,1,"West New York Town","Hudson",1489,113,1682.57,113.431833445265,1689,5,2417,1.43102427471877,402,1091,17050,11915,2,19,39,15,25,17,0,83,23,95,81,1,6,74,6,26,26,21,0,8,15,76,16,95,1,0,0,4,2,78,15,94,1,109,113,59,55,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,1.28,1030.4,100.834627329193,1039,4,1541,1.48315688161694,389,703,16399,11057,2,23,39,12,23,18,0,82,22,95,84,1,8,76,8,28,37,28,0,9,18,74,13,95,1,0,0,5,1,93,0,94,0,109,77,34,79,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,0.96,656.64,98.988791423002,650,6,876,1.34769230769231,423,1706,18091,13424,1,12,40,19,29,16,0,84,25,94,76,1,4,72,4,21,10,10,0,7,12,81,20,96,1,0,0,2,3,54,38,95,1,0,170,100,42,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401779610","G340017079610"
"226",3401900550,1,"Alexandria Township","Hunterdon",12,89,10.68,91.6666666666667,11,6,16,1.45454545454545,488,1031,18479,12704,9,0,45,18,27,18,0,82,20,91,91,0,9,82,9,75,71,50,0,27,9,64,0,9,0,0,9,91,0,0,0,0,9,0,121,91,207,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.89,10.68,102.996254681648,11,6,16,1.45454545454545,488,1031,18479,12704,9,0,45,18,27,18,0,82,20,91,91,0,9,82,9,75,71,50,0,27,9,64,0,9,0,0,9,91,0,0,0,0,9,0,121,91,207,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401900550","G340019000550"
"227",3401905650,1,"Bethlehem Township","Hunterdon",1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401905650","G340019005650"
"228",3401906370,1,"Bloomsbury Borough","Hunterdon",5,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401906370","G340019006370"
"229",3401909280,1,"Califon Borough","Hunterdon",1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401909280","G340019009280"
"230",3401913720,1,"Clinton Town","Hunterdon",16,91,14.56,93.75,15,6,17,1.13333333333333,258,1007,10925,9640,15,38,15,8,23,7,7,67,13,100,93,0,13,60,13,62,50,53,0,47,40,13,7,27,13,0,7,73,7,0,0,7,0,0,136,100,100,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.91,14.56,103.021978021978,15,6,17,1.13333333333333,258,1007,10925,9640,15,38,15,8,23,7,7,67,13,100,93,0,13,60,13,62,50,53,0,47,40,13,7,27,13,0,7,73,7,0,0,7,0,0,136,100,100,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401913720","G340019013720"
"231",3401913750,6,"Clinton Township","Hunterdon",96,90.5625,86.94,93.75,90,4.22222222222222,139,1.54444444444444,356.666666666667,1009.33333333333,15695.1111111111,10205.6666666667,11.6666666666667,21.4444444444444,13.3333333333333,8.66666666666667,45.1111111111111,2.22222222222222,5.44444444444444,80.3333333333333,17.8888888888889,100,85.7777777777778,0,27,62.1111111111111,27,45.3333333333333,60,41,0,35.7777777777778,25.8888888888889,39.1111111111111,2.22222222222222,18.5555555555556,10.8888888888889,0,0,81.4444444444444,0,7.66666666666667,0,7.66666666666667,0,57.8888888888889,106.111111111111,89.1111111111111,151.888888888889,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0.905625,86.94,103.51966873706,90,4.22222222222222,139,1.54444444444444,356.666666666667,1009.33333333333,15695.1111111111,10205.6666666667,11.6666666666667,21.4444444444444,13.3333333333333,8.66666666666667,45.1111111111111,2.22222222222222,5.44444444444444,80.3333333333333,17.8888888888889,100,85.7777777777778,0,27,62.1111111111111,27,45.3333333333333,60,41,0,35.7777777777778,25.8888888888889,39.1111111111111,2.22222222222222,18.5555555555556,10.8888888888889,0,0,81.4444444444444,0,7.66666666666667,0,7.66666666666667,0,57.8888888888889,106.111111111111,89.1111111111111,151.888888888889,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401913750","G340019013750"
"232",3401917170,1,"Delaware Township","Hunterdon",12,90,10.8,100,12,8,19,1.58333333333333,394,671,16708,10553,0,8,58,17,17,8,0,92,18,100,100,8,0,67,0,86,100,58,0,42,17,42,0,33,33,0,0,50,0,0,0,0,8,17,61,33,174,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401917170","G340019017170"
"233",3401918820,1,"East Amwell Township","Hunterdon",6,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401918820","G340019018820"
"234",3401923700,1,"Flemington Borough","Hunterdon",180,89,160.2,95,171,5,256,1.49707602339181,435,1024,17704,11826,4,19,33,14,31,17,3,79,20,97,85,2,13,62,11,64,68,47,0,32,32,36,4,25,16,1,1,75,1,6,0,7,1,16,119,96,90,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,0.89,160.2,106.741573033708,171,5,256,1.49707602339181,435,1024,17704,11826,4,19,33,14,31,17,3,79,20,97,85,2,13,62,11,64,68,47,0,32,32,36,4,25,16,1,1,75,1,6,0,7,1,16,119,96,90,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3401923700","G340019023700"
